channelId,channelTitle,videoId,weight,videoCount
UCzbWQBcLwCtgXJERay-ct3w,Uli Hegger,qrLtFq_5K5k,0.2875836093668641,1
UCZG-C5esGZyVfxO2qXa1Zmw,Jared Polin,"b0mx-NwXl5g,vhLJv-TfAVw,2ZEYat5eznI,3xGLVztDoxE,2ZEYat5eznI,3xGLVztDoxE,WrVqvnr70RQ,DtHsWCwo5Mo",0.2875836093668641,8
UCM-oL6TdKoLfOFNxrGXaLgA,Photoshopix Telugu,LZkcSgvl16U,0.2875836093668641,1
UCpjVKZCrbNXSmnxobOkDUxw,Kavion Sabio,"BU2we1Vm3k4,Uemci6pxXjQ",0.2875836093668641,2
UCCuHYj-aXodeomaU1fber3A,TheShikhaDose,vj8-suy_X8Y,0.28470777327319546,1
UCceiIalo-yHWX8edyT0YBOA,Anjnesh Verma,gMw-NxRHsTk,0.28470777327319546,1
UCWQ6mvURk1hh8-FabdHcADQ,steven brooke,5zjA7yFPLr8,0.28470777327319546,1
UCtiprskeMUgkNVbXVa10N2A,Joel Grimes Photography,"pDfycvXXSb0,8U2umhfX-k8,4odLqHSpwxU,pDfycvXXSb0,pDfycvXXSb0,iyBxZbwzUNs,S5iqfmbEhUo",0.28470777327319546,7
UC8D_7sL4YQoJjJaeWO9UV3g,Sadik Minhaz,"vvjg1ym9yqU,Yfp3WCgYQM4,IEHpswa-UKg,1S4yDQzopP0,aR1ReurIt_w,ydmf0C_z41E,3jQwpCgKuAM,ab-G5iHs_qw,Nw1w_pDH1Fc,Gc-bWSDUmb8,qile073TR0M,DLze8hpO5Jc,DLze8hpO5Jc,dc43RHTsYnk,zGs3FMDRTek,20PYAQZC9ak,QXDCiKIfGG4,Gs9oZ5KQaF8",0.28470777327319546,18
UCY58_LBMdmCbF0jy518229w,Emmaculate Jacobine,nLbjybCJy5w,0.28470777327319546,1
UCmGgbJQJ8NStEcB3vw2icLA,Vicky Photography,I5q4_yQ_O2w,0.28470777327319546,1
UCpk9wjk3iyu19hS8dUY6Crg,MediaTek,W_ShVVcm3Mc,0.28470777327319546,1
UChXbwI-mpZ2OLJueS9SX_Ww,Jerad’s Camera Tips & Reviews,"sFn74vUxZws,WlTnBW8OTBA",0.2818606955404635,2
UCbxcYrNVAXkPlis5T98EbtA,Two Loves Studio,"slu7g0FRzRo,slu7g0FRzRo,noNErm5irFU",0.2818606955404635,3
UCqImtWg1sJZpDGjD_lMSSCg,Expert Mistry,"NhrsSeK1Tyc,NhrsSeK1Tyc",0.2818606955404635,2
UCAj7tQSO-6e7eKrnFEX0prw,Elizabeth Gigi Benny,2geqB2Nq4i8,0.2818606955404635,1
UCezWUTWnKnSDXpVFheK_vCQ, 2.0‏Xinxin's tips‏,71sHVQ1Kj4A,0.2818606955404635,1
UCVl8PLSTPZBxJPdghxn-K4w,MS Computer  1M Views,fpY9vUd-uEY,0.27904208858505886,1
UCQ8YzTuFKeZViK90ziu_4yw,TVR Creators,"-6KbYIrZQQs,LTB3aY8oVjM",0.27904208858505886,2
UCdRoFGgyRStc6x2CAOmWGIA,ChillChat ,dBfJhpdJzeY,0.27904208858505886,1
UCskJLPsUSte9umtbIe7z1sg,Art For Life,Xxx-LzntOlw,0.27904208858505886,1
UC25-x-r3W8hP92YTootu6Sw,grizzle6,"FF07L4ohBrA,FF07L4ohBrA",0.27904208858505886,2
UCCaj1QfLAGbHvEQdFUqI8fg,Cliqora Inc.,"vN3P2Z9a1sE,P0HKOqOdGbU,csZoiLwMOdc",0.2762516676992083,3
UCaof5tcBQSY7f-SceS-_Xog,PRO EDU Photography Tutorials,"CqWU0BMLQqI,kNWB1IaAbag,mi8XiGKGU3s,BNzIlEPXiCc,mi8XiGKGU3s",0.2762516676992083,5
UCeHs8C5cYE9nqgpacqgweYw,Denick,"U_zKUIky0uM,U_zKUIky0uM",0.2762516676992083,2
UCs4ghtWqkXGLaXfvUmNR5DQ,Photo Editing with Jackie Jean,l_ZS36DUQuc,0.2762516676992083,1
UCNAEnMIMinktm-ctaqz8AsA,Assertive Creatrix ,Hl7SyyrTjX4,0.2762516676992083,1
UCpFal2UWn_nMjVSMr0BHoNg,AP Styles,lflHkD5eKYE,0.2734891510222162,1
UCKU8oY7n--LdGvSLzYnUbuw,Sahil Dhalla,"1BPj_6Kd9Qk,1BPj_6Kd9Qk,1BPj_6Kd9Qk,fQwXq5lFv_g",0.2734891510222162,4
UCJQcBYfgescGRJUzU6IMCMw,Kyle McDougall,NBjm2Php3KY,0.2734891510222162,1
UCS4uROPjtGFKbNSfBXf7_iA,Leander Hoefler,"LDPpz_dF9Og,ly5rReJ_MMg",0.2734891510222162,2
UCJyjV1VxpuLVTVTLIJbPq1g,Santoshi Megharaj,"TK09BL7QnYU,dqI5ymLAS3M",0.2734891510222162,2
UC_tXIMmUDWgBd70y-m4pRtg,Oliver Wiehe,1W90hS3VUag,0.2734891510222162,1
UCPg98ouXm9iJsE-z7_itu5w,Gertjan Van Vooren ,"y9igj2GnHiE,1qQ7TvDGeQY",0.27075425951199406,2
UCp-oS-GBudIPdLrfV_EuSxQ,Sabse Bada Maker,"wAKZjllBB0w,-RZjc8AhHZI,K-UmfkSMqP0",0.27075425951199406,3
UCv2qNT9SUqzrnBFPg4VLIDA,TekyTube,mz8yl7A8JPw,0.27075425951199406,1
UCt-EDTvqBd8ZRNe0Mfzv42Q,Hot Pixels Photography,OBD2lURDe3M,0.27075425951199406,1
UCIpS2vy71G5fLreL_dCc7Ug,Florent Braquart,7dgCX60tOV0,0.27075425951199406,1
UCoDP2Q5zQHYfsks5PUfwQmw,Providence Photography DFW,"BUOXHCpedNY,sdNlBS8OAYg",0.27075425951199406,2
UCirbdILw6QdOfzQ9KuOPiiw,Imaad Uddin,tBi5bZ0mBhU,0.2680467169168741,1
UC2qHngCD0073WId0oy8FSFA,James Redd,"8Ofw8jPboTU,tS0VcVTjSYI",0.2680467169168741,2
UCUEdBZq4oC7wUZHz22_-UMQ,Signature Edits,iIWZFiKn6vQ,0.2680467169168741,1
UCvGHXd-hV_Rfd0is8IuhDgA,Hamish Ross,LtduQgRJK0A,0.2680467169168741,1
UCuhAJeNoNqcqF8IzRiWdZyA,Siddharth Singh vlogs ,ad1pigHYtwE,0.26536624974770534,1
UCeMn1v2nYWPSKzKMkj4n4Tw,Master Photo Workshops,"FdKUgGQSftw,GD9AnjamAvA",0.26536624974770534,2
UC0RpXDkUiJodmM-wIC7kpQw,KreativeTechLA,"IrsNqamd-ZU,IrsNqamd-ZU,X0Ph1PY5-RI,IrsNqamd-ZU,WfOPTBj-ulw,bSGHFu2OkkQ,By_0A6X1ovA",0.26536624974770534,7
UCG1Ss0kgy7mvltjJDebkcpQ,Funny Frames,"jdPyBrSXVYo,-wH4loQDPOk,-wH4loQDPOk,ToL-mogWwdc,yaGHrAKMmsY,EWXbPiXxRas,-wH4loQDPOk,MVYjRiEIhjU,MVYjRiEIhjU",0.2627125872502283,9
UCbMi2fXnYqCbTJjN0R-pbFQ,Thai Tran Photography,"w8GGDKE2wnc,d41GthlIPKU,Gt7BTcQbJGk,dSx7RugZrZE,G8XUG6QHCv8,qEoKclBRXPg,cYU5hbQKXz8,fKJ-lTMkFzs,zy24jHlsGjs,fKJ-lTMkFzs,cYU5hbQKXz8,zy24jHlsGjs,B2ALZVZUU7I,HxGXY-OuCMU,39SllpW_-6Y,qqKUOjzvfSc,eqcSsR_8QN0,KBTtKmNzibU,KBTtKmNzibU,j5X5668kAx4,s8vYPGJpbfQ,w8GGDKE2wnc,d41GthlIPKU,d41GthlIPKU,lNmb4mZvcjQ,d41GthlIPKU,Gt7BTcQbJGk,w8GGDKE2wnc,cHLeaXsrGMo,tHVKQkc_VqY,K5flkQ6lZYg",0.2627125872502283,31
UCXGazSfVpL6Ka8XGzs5bpgw,Juan Gómez - Lost and Framed ,u9PlVLgL5Bc,0.2627125872502283,1
UCRVKAqx91HRNk5RzF93uWwA,Xavier Arthur,6k2u-qcAD1w,0.2627125872502283,1
UC0nts1Gggc7qXAzM72zywrw,LR Editor ,XJEIfEBsqSE,0.2627125872502283,1
UCkix9md3GcR6lJp4fu4rZRg,Sirdork,j5-FlKyoBS4,0.26008546137772603,1
UC67uoSXOTPewmN8-v-zuYWg,Laura Patrice,"JcivToXMUFw,JFCrp_JlNm4,ZMWJPU0-CPg,0vBpOZ5yAf4",0.26008546137772603,4
UCiJRlIHZz6ovmEDNOfwuUcA,One Lens Only,WZOB5YgyR90,0.26008546137772603,1
UCR197vf4rMrxZn-S_H0nE8w,Michromatic,49BYJ9bVNPo,0.26008546137772603,1
UCg6MOz74FZ319J9CNlsyhtA,FullTimeREP,uK61dhBDAJo,0.25748460676394874,1
UCW7wSKNLSTg1twjxFydGsQw, MR SONU CREATOR ,"_uSWcRAqnGc,v09ut31eyF0,4iaCNJUtQdU,rY2WEKuphOU,gvZD3jKt-yE,RWbYH3CW-x0,mrYsF2O89XI,JcyrqkBcbG0,yKA64mfo4v8,9leuUqe_mI8,QnskfuXnIZ8,mrYsF2O89XI,9OBFp9HCnx4,_uSWcRAqnGc,Wm9NtRwU1UA,QnskfuXnIZ8",0.25748460676394874,16
UC-iLsLSVdbiBuPRrjXwPtAw,EXIV,"cf6GzMBjKTs,F1XANJXvnco",0.25748460676394874,2
UC0k1ZqP8wUf6NhUxDAwBhlg,photo talk,xDsrwUZLlv4,0.25748460676394874,1
UCSt_wQBBVo0vFVJ0Eof1ptQ,Mel in Focus,zBzXkCRIWuY,0.2549097606963093,1
UCego8gpDOKmhqy1nnTsEnlg,Haitowerix,"zVruEzrEp8w,_Lb8fhzcjSs,s5CJuhaVx_U,C7BAv5Bz_a4",0.2549097606963093,4
UC8qy9kqSy_Y73vhz3qX_XUA,Kamran Editing Zone,dWvj0AJpnck,0.2549097606963093,1
UCYMWL3WXU9QMeOUhD3lOpEw,Robin Whalley,"Q9T01PLXyN4,OWGqhOZEEY4,2nI7TpiTnUo",0.2549097606963093,3
UC2yhEcaLWlk0R42zOGywH2g,Paul Takes Photos,0LB09ox6yrM,0.2549097606963093,1
UCQNpD_lya4u6i3Y4n0ZaHRQ,Chris Attrell,"R3cbg3A38Lw,jsw42SQaph0,rSeNShAqHkY",0.2549097606963093,3
UCy6hnfUxCkMbMbcF0okWwNQ,Just Plain Duane,ED4BxIRtt2k,0.2549097606963093,1
UCGvQ8BCcca7mCUQQA6iySkQ,Vipin Gaur,"q-n8mzm1PkU,q-n8mzm1PkU,q-n8mzm1PkU",0.2523606630893462,3
UC_DL-rKSLFIT5lhn817AGEA,Keegan O'Neil. ,"Ysj3WwCu4dM,Ysj3WwCu4dM",0.2523606630893462,2
UCSDWiL-3tzO1yXLYOYU9lyQ,Sony Electronics,4ezKmawMEUs,0.2523606630893462,1
UC8GA9ZessXBbn3FlpTPTPvA,X CAFFY GMR,"ibJPQYm4qms,2E14Zf4a21Q,2E14Zf4a21Q,GMptveEzD44",0.2523606630893462,4
UCJOL6q7RhSJbhwTQAaJOwiQ,Eric Kim,"mCXrNWnaI1s,onSg3hDWeaI,8CXfLILHhgI,8CXfLILHhgI,duTBPmi_HVE,tsCptGd4ijU,iYwGpMfeV68,J6VBTMhB0V8,_0zooccVP54,DwDnOHdgSpc",0.2523606630893462,10
UCc-9JMcDZSh6R4OXuWX6Gag,the_real_sir_robin,"uHSy7JTpLcM,7ohSGleb1_8",0.2498370564584527,2
UCfJYirWOPMVvQNbwtrx90Ig,Harsh Editz,"uoF5yMOMhK4,uoF5yMOMhK4",0.2498370564584527,2
UCb0HeazCl1Us6qF9HVY9yUA,Colton Simmons,"cXMBykJ6lbI,IddfXMMJeds",0.2498370564584527,2
UCjzLyvUE3R3cH7iilDZPkQA,Tech Things,TXhOnXF4dcA,0.2498370564584527,1
UCualAMawaYuI6zl1Mixr1zQ,Visual Magpie,"cN07duPr19s,GsUU-T8Jq6I,QrDR3EVxm_U",0.2498370564584527,3
UC6AOnilZp1yp6e_c5o6fJ9w,Gabskie TV,WzRAlRVxa5k,0.2498370564584527,1
UCVkfGvz1QBGnEzQ2VdBNtTw,Kaminarii Edits,qlm-8PW2Yn0,0.24733868589386818,1
UC9Y5UGz-ZL1lWvWFoSp2wTA,R.Prasanna Venkatesh,"OEG7j5_uQFg,3_gW9vfN2S8,8qIkqzh62lk,1NtHqTu9y1Y,1pUlY4puf60,kveg7JO4Jj8,UxjwpyL_ON0,kFXaoT2QRpI,JDPYZ8MH3-k,hyY3cwVQ-TQ,WswoBgnCIp0,KajDIiscObU,EyxO9ttK6Dk,Pz1193FarrM,yH4bfgcuesE,ZYWCkDT60hQ,NYtnZ6wkNrw,cwVurQhc-pk,CP95b9KuAiU,7M_NdVWYYuE,yLLXoVAY9ck,yLLXoVAY9ck,_WuL57pD-4Y,uGnUjMu1HSw,OfeaHad4tXc,uvSrhEzAH1k,Xd27-QusdAE,38mg9YScnsQ,SPMN0MAuHrQ,h6Ra9lrW_U8,_0OQWr7rPX8,JpE1-ZjDB6A,pV8zaLSL3Ko,uLIR-h5OYSU,TzfwHZC2U-s,uNisEeGKAhU,K5arTeYWb_4,ApGOm4DRhH8,HBCPM_oSpyw,qZStTJG99Ug,xUZLupPaMyo,PaQhVy-yE9I,5zXnMdu_4Dk,HeK7EursCts,5zXnMdu_4Dk,mjtQKZZJAuo,NRmvDq-c5ic,Qcp8H9FjQSY,ZJcFrQw1cqI,Sv_eXJYbBMw,Tmqxi4GHA8o,1BBY5LZvhjE,LJDKWyBcPdU,kiu9Pn8za1Q,MFqIlN9DGcA,2t1aW6r7ZVg,VA9L1uJgfB8,pqtdVoJGOXQ,Wcnxdg6tf9M,PRR93d_U-6A,zzAp5FCXgVo,vM9iSmoEYG8,qHLh1pVc2dY,JOmDGdR2CkQ,kX9r6dMwa8k,PrWuaWG8zMM,JIB6hEraW04,7uj0EWRVifA,3lBtC8WCCmA,DwUm6D2DLuM,Dn6N3Kv7DG8,EGIVsGgAAco,MSg7zrKvUts,ZyZipAspBU0,56MKPqWNI9E",0.24733868589386818,75
UCvpM6PwhGtDkzbo1Tz2v0fw,Think Like a Photographer,z4tSUNMq63s,0.24733868589386818,1
UCgvftqXYgKuLHTf_BnS2Ujg,Justin Carey,pls8ERMKuLM,0.24733868589386818,1
UCB3vtBCafHPgHoWxzRaXIfA,DannyDamianPhoto,R8xsdDuyjwE,0.24733868589386818,1
UCTXJ_Nz6Bd5-s7tM9J0NWhQ,Cell Plus Media,zcXPiYibHaU,0.24486529903492948,1
UCy8pIFKA0_kYcNv7izlnpVg,OlogynTech in Hindi,gNBOo4PTvYA,0.24486529903492948,1
UC2TEXjW2uzpcJnOXhkKZZRw,Anete Lusina,_wePuNL8_O4,0.24486529903492948,1
UC3bTO5zDQXOs3u-AhzXIDmw,Noise Jaegger,jrRAAHiU120,0.24486529903492948,1
UCAwbBap9l7EGLLBz97jFfzA,Paul Compton PDphotography,"Pz8sgq2fnTY,Pz8sgq2fnTY,uCMDPiyw6PE,44A5Hg4y44E,44A5Hg4y44E",0.24486529903492948,5
UC6unBjolphichUV3BhwqCWg,Vipul Graphics,cr5lc5K70A8,0.2424166460445802,1
UCGi0Sx6Vg4eSMm1Psm4p5tA,KaiCreative,"TiG9b5ZyWGE,912ZE4S_q_k,EKs2kuTlve4,LpXzip_dD7o,LpXzip_dD7o,yb_uZBnUqrw,912ZE4S_q_k,912ZE4S_q_k",0.2424166460445802,8
UCsT7ACa662gq7gd3G0XM4zA,RizTech,saJsRTyUHxs,0.2424166460445802,1
UC1nNl-FPFBmw8IwyCRM_GFA,Gajan Balan,6MvV879y1vU,0.2424166460445802,1
UCLTOYJ4fnD-gkQCdg9xJlSw,Demetrios,wkEWCISg4gk,0.2424166460445802,1
UCZW6Q0ZowuSB5czkW-I024g,Niels de Kemp,gz9ypxaAvWI,0.2399924795841344,1
UCzFNp07QFDXgsJp8j-w-dZQ,Nightow1,XaWrWwiphh0,0.2399924795841344,1
UCRtDHXdrLyYZF6cY9bJhjlg,Tom Buck,1GO2HTaMahc,0.2399924795841344,1
UCSpVHeDGr9UbREhRca0qwsA,Howcast,"ysin3l5je5E,nMRobx8Cflw",0.23759255478829303,2
UCpFmLucaFVGp85-MGUxRgKw,its anh vu nguyen,s9ELJ71lKIc,0.23759255478829303,1
UCRYszq7BEbbiq-akhsWG8Kg,Reviews With Hamza,jtQIqYv3WHM,0.23759255478829303,1
UCDyKBQGE7OOsWeQIPWqVSzw,Adam Gibbs,"aL0YRH-8Ino,3BdZlvIuypY,25B4I07ryD0",0.23759255478829303,3
UCKyIbs4PwrSQ9x1oiVcOJEQ,AKASH VIDEOGRAPHY ,"YX5lGXCiN_8,YX5lGXCiN_8",0.23759255478829303,2
UCvH95hRMnPw8qswZlsy32kA,Jacquetta,wi9_6_9eEl8,0.23521662924041012,1
UC5XcuPfNzq-23PXtu_GGsuQ,G MARTIN,ZZdtarOWeeM,0.23521662924041012,1
UCjTqdiHpU9OLLX_bYiIfZYA,mensfashion1361,GRqtpPlp3a8,0.23521662924041012,1
UC3UrTubzntGwzXMFvuGxh_Q,linusandhiscamera,nEDPkH-cvVA,0.23521662924041012,1
UC1VAHq1PKw4e6wOZ_Ws0eBw,Dark Photography Vns,KkDsmEuwVs8,0.23521662924041012,1
UCGkcK24sMZBT1WdB_Y0r0BA,SPY_eee,NV66oI4wuGQ,0.23521662924041012,1
UClsHejYS44BejK42u8rIcwA,Ge Ranjith,"74aFICUoMl0,d4s0ThZtzXo,74aFICUoMl0,icYf726A9io,HGV-7GEywEg,8dfCsw5Umi4",0.23521662924041012,6
UCgNthG9_fv_wVmpFOuLF6AQ,Nken Studio,pZhoXLL0yBA,0.232864462948006,1
UCU0FN0aKlDU_G2wSavtzLpw,Tom Mackie Landscape Photography,"V2MrNWjuzlc,Ti503_XUqTY,j0qZen6glzo,wlPPdFyis6M,_ZSDHGqMoxs",0.232864462948006,5
UCz4RO5N43ANYpAumlam_BEA,Ekta Singh,"3h39T3R3ml4,r69QV8rotwc,1NMZWuqMBPE,lrlDwIvdQGo",0.232864462948006,4
UCnUOWBfHNpdQjhTPSd3-0cw,Jimmy McIntyre,"vl78-OuDRjs,gwjoRtLyHn0",0.232864462948006,2
UCBn9f3sB_tW5Paa4eZcRdQA,NSK CLICKS,0KFS1jXs2MA,0.232864462948006,1
UCVLc6XfPxJR4s41YUm1e8eQ,SK.Photography 2.0,wLamia_Dy58,0.23053581831852593,1
UCMtptV5KDHNhlvImrGaBHOQ,Raz Modification ,NOO9SRsocy0,0.23053581831852593,1
UCgPxv1nb5W2o84faLIbWAmA,ISO 160,ta-8LAuF22Y,0.23053581831852593,1
UCbWjcdNoXlrgsod1KxeWMuQ,Rajput Editing0,"8vlqHc5SVUc,T7WWOPS3j8Y",0.23053581831852593,2
UCT2AqWhCtSLM_7rCOy61OEw,DanielVidalesYT,b5QKc4TXJPI,0.23053581831852593,1
UCI_nNZWW-LRRzojUWzkOQow,Elias Eccleston,04rjf2ypF3o,0.23053581831852593,1
UC7y4GfYE93-BZmQBOmqGDMQ,WhatsUpinPhotography 2014,VSQ5sL-1lik,0.22823046013534068,1
UC5Uw2UyRuYqvjDajGerh8mg,"Fotos, Fotográfos, Dicas e Lugares interessantes",XBA2yJaPFgw,0.22823046013534068,1
UC1FZTDtYSzmKXrbGUZcpwtw,Lofi boy,lNTcQ-7VAIY,0.22823046013534068,1
UCfxdTnK7EM2sxGS089mclMg,Rock Aftab71,"h0m0kDLM_HQ,XzE-8v_uAe0,4kq7dJ32J_k",0.22823046013534068,3
UCEsShlYbwnuPr8t51OmgMlA,Photo Extremist,"rti2Oz0uCME,rti2Oz0uCME",0.22594815553398728,2
UCRspd1hSe28SiFmr9A8JQCQ,Lazy Editor,"T-jsMmgz3o4,aSqdOZFxk0M",0.22594815553398728,2
UCqV8g_EUqBw7M0F_j0sOhXA,DSLRBluePrint,e6fdrjeUvzk,0.2236886739786474,1
UCinrk7Ol2FtRSn4daFgTc9w,BoostLeekd Media,"eg1J1zRX_R8,PnrCMRHpG0k",0.2236886739786474,2
UCiSLA4D6YA6gZx1qc96DjDQ,Bharadwaj Mantra,PRPMQXUuzho,0.2236886739786474,1
UCoX1BJ22IH7b4k9jPbsfAXQ,Guy X Photo,"jI9nS7kg8uw,jI9nS7kg8uw,NW6b8nYgQas",0.2236886739786474,3
UCqRkV8eRVvxwVStV5May0rQ,e6 Vlogs ,"eUjBQWqDgWk,1cz_7dy1f6A",0.22145178723886091,2
UCCBTX0RQB5g3jP7yw5LNCFw,CANON VEDIOGRAPY & STORE,IOgzcqTxizY,0.22145178723886091,1
UC-oYkx9wyeGc6Sh8tkVlaTw,Terry Lee White,MusFlno-IBg,0.22145178723886091,1
UCMBvMuOX3mC4Qsty4ovJFuQ,IT Tech Tutorial,iP9aO5cAJYI,0.22145178723886091,1
UCq2ZiWE385fpXl8CU-Fy_OA,Chelsea Nicole Photography,"u9EWrDYN0xI,ef67xniIcTU",0.2192372693664723,2
UC34ylGWW_TwXs5RZuO309xA,Niharika Jain,OXvwobiURIU,0.2192372693664723,1
UCrf5GyBsu-EIfKPfdQaNdCw,Sydney Portraits,"u_mMxkRp49Q,c6EMIKVpPsA,XRV2nIU3eFY,40MWJmTfuik,mB4xLIz27ts,SZ1l-6F2V00,JfcDHoLfpf0,9PVNEIK4-vI",0.2192372693664723,8
UCD93qlPk-oiHr8X_D7iGKjw,MS Grapher,"LYw4vR2lB5g,D1rzFeQVBMM,Z-QuwK6fcDY,Z-QuwK6fcDY",0.2192372693664723,4
UCcyHGNAjMTWAJ_ztX8JbGgQ,Samuel Streetlife,"Biu8hDc4R7M,_LgAD_qAmLU,Biu8hDc4R7M,vlfOJIOW5KY",0.2192372693664723,4
UC4mwbSi4xQiJTnn3Tew5FHQ,Arno de Bruijn,"z1TEC0oiK4w,nGGeeQyvr6s,ls4yU9VUWao,Rn-q5RcgiQY,Rn-q5RcgiQY",0.21704489667280757,5
UCDpNY3b435STYC8Pk1tw_zA,DJ PHOTO EDITING ,"Clb2i-BAJBc,KpEenT2_msA",0.21704489667280757,2
UCD040lDon90Lu39_lSFKqsg,James Parsons,hIUkP-i0XG0,0.21704489667280757,1
UChHudeF-1905SXyYqzfvzTQ,Christian Irmler - Landscape Photography,"AFSmC1CpmRw,GYBnhylAtBA,uM5RMQeMUZA",0.21704489667280757,3
UCRZJyHCTLzJUIHrFx5UXTyg,filmbyaasif,W1JZ5aD_qrk,0.21704489667280757,1
UCpOV_Qc3uU9HIH_YHqqg3HQ,Jennifer O'Brien,2K6Bmi_Q8bo,0.21704489667280757,1
UClbRVLUB0Jy1quBTDFlwltg,The_Ronak_world,7Lw81piwnx4,0.2148744477060795,1
UC_BpNfATr3jhztC8BzmUHxQ,Havoc Infinity,438fC-Hb0wU,0.2148744477060795,1
UC68NJhI2kFlFXkNcV-iNVnw,Tech Editing Creation,"YjHA2qdYyPY,EkwXmRdLi5o",0.2148744477060795,2
UC235l5O_0o4ewNTGfw6C-6w,Art Of Mobile,vawFinJH_Mk,0.2148744477060795,1
UCTJ1aXAcSR0AA8FPqxCQKAQ,Faymus Media,A-uap-pH2xQ,0.2148744477060795,1
UC_ohuBldTt6XjOLHlGzYE2w,PHOTIGY,"Du8CnK1IAvs,fLnGlP7mLqw,eLaugJfrhOY",0.2148744477060795,3
UCUhqgDrJysWBIRZz0GeKruA,Sal Cincotta,"qfNdazOsPPc,1xE7mAUAgYI,1xE7mAUAgYI,YTkHP8BAFe4,TZQAdynpBEo,SVlgkcKB4KU,S2GA5tVXsJk,S2GA5tVXsJk",0.2148744477060795,8
UCMufbxSn7ZcmQR2fwP-BVEw,Toms Jurjaks,"-ocoD0ONn7s,-ocoD0ONn7s,BwhLVmFYVgQ,-wV_Mp_rqa0",0.2148744477060795,4
UCLEGXk52YStGIC1-VpxGxaw,Rakesh Photopedia,"kP5FhUlO4zA,kP5FhUlO4zA",0.2148744477060795,2
UCgttTP9m9ZaBIB-FHVsjofA,Brooklyn Film Camera,cTMigh2ajGQ,0.2127257032290187,1
UCXxg0mkBcvRHmQZRkMqCOcA,Mickel Buratin,gMDxfLKZbe0,0.2127257032290187,1
UCmpLwicdU5qldAQaN3mNWwg,Opner Edits ,"ZB1CrElRQCo,DxnnqJkj9yc",0.21059844619672852,2
UC61YwYT_Nfso9f7BXRDi0NA,Jake Borowski,7QXWnREU96k,0.21059844619672852,1
UCbkhtrq_eL8XNqyafT-TNdA,Karin Majoka,isTNsZcaXxY,0.21059844619672852,1
UCPvWu_eKjFZ19t23guCY0jA,The Film Fellow,"7XvBjx8g2MU,39z5zUaq4ds",0.20849246173476124,2
UCrE3NSXuoR1Y9AAYRTkSwgg,MarVenturesTV,1tbW_m_R1Hw,0.20849246173476124,1
UCNTFnnKxtIfFdy-7E9WNTZA,Divyanshi Rashi Art,WNEgdUxlXO4,0.20849246173476124,1
UCQZQ5qgBDih3ECuE6sJrufA,Anshuman Edit,4cIUpY40k4I,0.20849246173476124,1
UCmzVBiO31ckzIqSdDNfMcbQ,Dusty 'Moose' Winans,a3j4LwmfYz4,0.2064075371174136,1
UCqkdxhlk-6lz2ItUeAUiokw,SJM STUDIOS ,W18DnhIBGYc,0.2064075371174136,1
UCO5axlCjM3lCpDs-H08xEdA,Racquet Club,RFaCg0SF78s,0.2064075371174136,1
UCKVVKWS9h4z7MnevqG_nNdQ,Akshay Kumar,SnHPc3aMX9E,0.2064075371174136,1
UCnCT0JxsrnwQhKWSy1dyZPw,MR MAX11,"QyUM7rBoO1E,awvIm5X2eI8",0.2064075371174136,2
UCBCt_y9YNwaiqM0f_mpsEeQ,Graphics_.lrEdit,T0XRnbLLgw0,0.2064075371174136,1
UCmKZEDA7L4fRHv-xFKYTUdA,Ron Foster,"aiNCvHnHBaY,pZT-C6lIX6E",0.2043434617462395,2
UClmH3B-tH99v2hvK0QEHzxg,Brett Conyers - Review Prodigy,"uqUX4m0l7rg,Qkojk30-9j4,nyhQOCMVyA8,nyhQOCMVyA8",0.2023000271287771,4
UCIL1mvKWmhBKeP62UEz_C9A,Wound Care Surgeons,0p6M5CPDiT4,0.2023000271287771,1
UC2rax32UGpKRUZKlY3AN15A,J Amado Photography,qBWe2oHQzUg,0.2023000271287771,1
UCvsIAD0OD3o-LFmWsYvm-ew,Videography Essentials,LoHfJzrovOM,0.2002770268574893,1
UCNnO313pXblt47GE3dq_rtQ,Lucero Ardila,XpaV9TgRYAk,0.2002770268574893,1
UC4KnhgkO-CvhnIlSZUBHZvA,PaiganessCreates,nJje1K6heJ4,0.2002770268574893,1
UCWhJUz6BvjkhaW4AfSrBevw,Chris Winter,"iBrJ47dUeTk,AsCrgCCz3ds,GN_YQ0GklDA,GN_YQ0GklDA",0.2002770268574893,4
UC0iCgoYvFGcLQuP7phPWPIQ,Sk Photos,"cUVRwcTnkC0,1In9SZ4LVmE",0.19827425658891443,2
UCfoICA79nJGOrO7_SypgMXg,Fotoinshadows,I8wTDbHOHdg,0.19827425658891443,1
UC3TJXoGL9uQxiBsOMiBv_cQ,pRaJwAl kRiShNa,1vKCxfpouUE,0.19827425658891443,1
UCBbHi6xsz0MtzL0Ozsi62aQ,Josef Carlos,rrxcK9Iqe2g,0.19827425658891443,1
UCYEBO22ioA1Zlo7ZH2BHFWw,Mr sigma,"eFYXnw4n_Wc,tUCe7mi9jew,63i9Xq9ZH9I,20HuTp1fgHo",0.19827425658891443,4
UC0YvzC1D8NCIEfRqC68zXfA,Matthew Gehly,jToGEy809Hg,0.19629151402302528,1
UCSyVdEwEVXSoEtt-RlY8zJA,Terrance Roman,"X07TUBc3Jgg,Z_SguZUypnI",0.19629151402302528,2
UCmsZSfAis72kJsOorbroKLQ,WeGotMedia,ej-8dPFHOKs,0.19629151402302528,1
